# 2Theta  Intensity_Obs  Intensity_Fit
30.427474 0.188493 0.172647
30.438340 0.184344 0.172657
30.449207 0.189746 0.172668
30.460073 0.184892 0.172680
30.470940 0.186849 0.172692
30.481806 0.186771 0.172704
30.492673 0.184892 0.172717
30.503539 0.179804 0.172730
30.514406 0.186223 0.172744
30.525272 0.187789 0.172758
30.536138 0.187162 0.172772
30.547005 0.183875 0.172787
30.557871 0.182701 0.172803
30.568738 0.182779 0.172819
30.579604 0.187162 0.172835
30.590471 0.181918 0.172852
30.601337 0.183483 0.172869
30.612203 0.184736 0.172886
30.623070 0.190763 0.172904
30.633936 0.185362 0.172922
30.644803 0.188728 0.172940
30.655669 0.186223 0.172959
30.666536 0.181448 0.172978
30.677402 0.184971 0.172997
30.688269 0.184031 0.173016
30.699135 0.183640 0.173035
30.710001 0.190215 0.173054
30.720868 0.187084 0.173073
30.731734 0.179413 0.173093
30.742601 0.181448 0.173112
30.753467 0.175342 0.173131
30.764334 0.185753 0.173151
30.775200 0.181292 0.173171
30.786066 0.182935 0.173191
30.796933 0.177926 0.173212
30.807799 0.183249 0.173233
30.818666 0.190215 0.173254
30.829532 0.183875 0.173276
30.840399 0.181448 0.173298
30.851265 0.183796 0.173320
30.862132 0.184736 0.173343
30.872998 0.187789 0.173366
30.883864 0.181996 0.173390
30.894731 0.184814 0.173414
30.905597 0.185284 0.173439
30.916464 0.179491 0.173464
30.927330 0.180039 0.173490
30.938197 0.176830 0.173516
30.949063 0.184110 0.173542
30.959930 0.177613 0.173569
30.970796 0.177613 0.173597
30.981662 0.185284 0.173625
30.992529 0.182074 0.173653
31.003395 0.177769 0.173682
31.014262 0.187084 0.173712
31.025128 0.180587 0.173742
31.035995 0.183405 0.173772
31.046861 0.183092 0.173803
31.057727 0.182387 0.173835
31.068594 0.177221 0.173866
31.079460 0.175029 0.173899
31.090327 0.190920 0.173932
31.101193 0.176595 0.173965
31.112060 0.186771 0.173999
31.122926 0.175264 0.174033
31.133793 0.183483 0.174068
31.144659 0.184658 0.174103
31.155525 0.178552 0.174139
31.166392 0.192094 0.174175
31.177258 0.183483 0.174212
31.188125 0.182544 0.174250
31.198991 0.178787 0.174288
31.209858 0.184188 0.174326
31.220724 0.180431 0.174366
31.231591 0.178004 0.174405
31.242457 0.179569 0.174446
31.253323 0.188337 0.174486
31.264190 0.179491 0.174528
31.275056 0.185362 0.174570
31.285923 0.171350 0.174613
31.296789 0.180744 0.174656
31.307656 0.185832 0.174700
31.318522 0.182857 0.174744
31.329389 0.180900 0.174790
31.340255 0.177456 0.174836
31.351121 0.177143 0.174882
31.361988 0.185362 0.174930
31.372854 0.179256 0.174978
31.383721 0.181213 0.175027
31.394587 0.184814 0.175076
31.405454 0.178082 0.175126
31.416320 0.186145 0.175178
31.427186 0.180665 0.175229
31.438053 0.170411 0.175282
31.448919 0.188180 0.175336
31.459786 0.179648 0.175390
31.470652 0.175812 0.175445
31.481519 0.182701 0.175501
31.492385 0.186301 0.175559
31.503252 0.178082 0.175617
31.514118 0.179256 0.175676
31.524984 0.181135 0.175735
31.535851 0.182387 0.175796
31.546717 0.187162 0.175858
31.557584 0.175969 0.175921
31.568450 0.186693 0.175986
31.579317 0.187319 0.176051
31.590183 0.190294 0.176117
31.601050 0.182544 0.176185
31.611916 0.180587 0.176253
31.622782 0.178082 0.176323
31.633649 0.179726 0.176395
31.644515 0.181292 0.176467
31.655382 0.179491 0.176541
31.666248 0.183640 0.176616
31.677115 0.186771 0.176693
31.687981 0.179256 0.176771
31.698847 0.186301 0.176851
31.709714 0.184344 0.176932
31.720580 0.183170 0.177015
31.731447 0.179491 0.177099
31.742313 0.184892 0.177185
31.753180 0.183875 0.177273
31.764046 0.188806 0.177363
31.774913 0.184501 0.177455
31.785779 0.183875 0.177548
31.796645 0.181213 0.177644
31.807512 0.185127 0.177741
31.818378 0.181448 0.177841
31.829245 0.177534 0.177943
31.840111 0.175577 0.178047
31.850978 0.178239 0.178153
31.861844 0.181526 0.178263
31.872710 0.181526 0.178374
31.883577 0.193346 0.178488
31.894443 0.186223 0.178605
31.905310 0.186223 0.178725
31.916176 0.183562 0.178848
31.927043 0.176517 0.178974
31.937909 0.182231 0.179103
31.948776 0.187789 0.179236
31.959642 0.183953 0.179372
31.970508 0.181057 0.179511
31.981375 0.186145 0.179655
31.992241 0.177691 0.179802
32.003108 0.181135 0.179954
32.013974 0.183562 0.180110
32.024841 0.183327 0.180271
32.035707 0.182779 0.180437
32.046574 0.180039 0.180608
32.057440 0.179883 0.180784
32.068306 0.190528 0.180967
32.079173 0.188415 0.181155
32.090039 0.182231 0.181350
32.100906 0.182701 0.181553
32.111772 0.180900 0.181763
32.122639 0.182544 0.181981
32.133505 0.184423 0.182208
32.144371 0.184814 0.182445
32.155238 0.183327 0.182692
32.166104 0.180744 0.182950
32.176971 0.185205 0.183221
32.187837 0.180431 0.183505
32.198704 0.178787 0.183804
32.209570 0.184658 0.184119
32.220437 0.177769 0.184451
32.231303 0.189119 0.184803
32.242169 0.185284 0.185175
32.253036 0.185753 0.185570
32.263902 0.186145 0.185989
32.274769 0.188102 0.186434
32.285635 0.187789 0.186909
32.296502 0.195616 0.187414
32.307368 0.189980 0.187951
32.318235 0.188023 0.188524
32.329101 0.190841 0.189135
32.339967 0.192407 0.189785
32.350834 0.191546 0.190476
32.361700 0.196712 0.191211
32.372567 0.196556 0.191992
32.383433 0.188571 0.192819
32.394300 0.200157 0.193694
32.405166 0.207750 0.194617
32.416033 0.196712 0.195590
32.426899 0.192955 0.196611
32.437765 0.203757 0.197678
32.448632 0.201879 0.198790
32.459498 0.205949 0.199942
32.470365 0.199061 0.201129
32.481231 0.206810 0.202344
32.492098 0.207984 0.203578
32.502964 0.208454 0.204819
32.513830 0.210568 0.206056
32.524697 0.214481 0.207273
32.535563 0.210802 0.208457
32.546430 0.210176 0.209595
32.557296 0.217847 0.210674
32.568163 0.211350 0.211686
32.579029 0.212290 0.212626
32.589896 0.196791 0.213497
32.600762 0.211194 0.214303
32.611628 0.201644 0.215054
32.622495 0.219256 0.215765
32.633361 0.209002 0.216450
32.644228 0.211585 0.217127
32.655094 0.215029 0.217810
32.665961 0.218160 0.218512
32.676827 0.212524 0.219246
32.687694 0.209941 0.220019
32.698560 0.218004 0.220838
32.709426 0.217221 0.221706
32.720293 0.213855 0.222627
32.731159 0.224423 0.223600
32.742026 0.222857 0.224630
32.752892 0.219648 0.225720
32.763759 0.229041 0.226878
32.774625 0.225440 0.228114
32.785491 0.227789 0.229442
32.796358 0.228728 0.230882
32.807224 0.241957 0.232455
32.818091 0.236947 0.234184
32.828957 0.234755 0.236094
32.839824 0.251194 0.238212
32.850690 0.247593 0.240563
32.861557 0.248689 0.243172
32.872423 0.261370 0.246062
32.883289 0.254325 0.249255
32.894156 0.268180 0.252772
32.905022 0.270372 0.256630
32.915889 0.267945 0.260845
32.926755 0.281800 0.265430
32.937622 0.286262 0.270396
32.948488 0.290489 0.275748
32.959354 0.298004 0.281487
32.970221 0.309511 0.287610
32.981087 0.311233 0.294104
32.991954 0.326027 0.300951
33.002820 0.332133 0.308124
33.013687 0.332916 0.315586
33.024553 0.355147 0.323294
33.035420 0.357260 0.331196
33.046286 0.370098 0.339237
33.057152 0.369315 0.347361
33.068019 0.379335 0.355518
33.078885 0.392720 0.363662
33.089752 0.394442 0.371762
33.100618 0.387476 0.379796
33.111485 0.413307 0.387757
33.122351 0.418317 0.395646
33.133218 0.434051 0.403469
33.144084 0.438826 0.411235
33.154950 0.449393 0.418951
33.165817 0.465362 0.426624
33.176683 0.464031 0.434260
33.187550 0.483757 0.441872
33.198416 0.504501 0.449481
33.209283 0.509511 0.457120
33.220149 0.521800 0.464837
33.231015 0.524618 0.472692
33.241882 0.526027 0.480755
33.252748 0.545205 0.489091
33.263615 0.541135 0.497758
33.274481 0.552016 0.506793
33.285348 0.566967 0.516203
33.296214 0.554599 0.525956
33.307081 0.574247 0.535979
33.317947 0.583718 0.546149
33.328813 0.590763 0.556302
33.339680 0.590372 0.566228
33.350546 0.597495 0.575685
33.361413 0.606810 0.584401
33.372279 0.613386 0.592093
33.383146 0.613855 0.598472
33.394012 0.602583 0.603262
33.404879 0.614951 0.606211
33.415745 0.596477 0.607104
33.426611 0.596477 0.605779
33.437478 0.588258 0.602139
33.448344 0.592720 0.596166
33.459211 0.582231 0.587922
33.470077 0.564697 0.577550
33.480944 0.548493 0.565270
33.491810 0.550372 0.551357
33.502676 0.525949 0.536126
33.513543 0.523757 0.519904
33.524409 0.525793 0.503018
33.535276 0.511859 0.485773
33.546142 0.493855 0.468441
33.557009 0.498082 0.451256
33.567875 0.480783 0.434412
33.578742 0.486888 0.418063
33.589608 0.477573 0.402330
33.600474 0.467476 0.387299
33.611341 0.466849 0.373031
33.622207 0.455108 0.359566
33.633074 0.430841 0.346922
33.643940 0.418630 0.335106
33.654807 0.399687 0.324111
33.665673 0.387867 0.313921
33.676540 0.352407 0.304514
33.687406 0.341840 0.295860
33.698272 0.327123 0.287926
33.709139 0.308023 0.280676
33.720005 0.295108 0.274072
33.730872 0.281487 0.268075
33.741738 0.266380 0.262645
33.752605 0.253777 0.257743
33.763471 0.246027 0.253332
33.774338 0.237573 0.249373
33.785204 0.229980 0.245833
33.796070 0.218787 0.242677
33.806937 0.218239 0.239875
33.817803 0.215342 0.237398
33.828670 0.215656 0.235219
33.839536 0.208063 0.233313
33.850403 0.206341 0.231657
33.861269 0.215186 0.230233
33.872135 0.214560 0.229019
33.883002 0.215969 0.228000
33.893868 0.212524 0.227158
33.904735 0.211820 0.226479
33.915601 0.216986 0.225947
33.926468 0.216438 0.225547
33.937334 0.214012 0.225264
33.948201 0.212603 0.225081
33.959067 0.218082 0.224981
33.969933 0.221057 0.224947
33.980800 0.214560 0.224958
33.991666 0.206575 0.224994
34.002533 0.215186 0.225035
34.013399 0.215421 0.225062
34.024266 0.210724 0.225059
34.035132 0.208454 0.225011
34.045998 0.210959 0.224911
34.056865 0.215812 0.224755
34.067731 0.212290 0.224545
34.078598 0.218630 0.224288
34.089464 0.211037 0.223994
34.100331 0.219022 0.223675
34.111197 0.221135 0.223345
34.122064 0.214481 0.223015
34.132930 0.222701 0.222693
34.143796 0.220587 0.222386
34.154663 0.219648 0.222095
34.165529 0.228571 0.221817
34.176396 0.224110 0.221545
34.187262 0.217299 0.221268
34.198129 0.222074 0.220970
34.208995 0.214638 0.220635
34.219862 0.223718 0.220245
34.230728 0.218160 0.219782
34.241594 0.214716 0.219231
34.252461 0.218708 0.218582
34.263327 0.219961 0.217829
34.274194 0.218317 0.216973
34.285060 0.217613 0.216021
34.295927 0.220978 0.214985
34.306793 0.218317 0.213880
34.317659 0.216673 0.212725
34.328526 0.229354 0.211537
34.339392 0.215577 0.210335
34.350259 0.218943 0.209134
34.361125 0.216282 0.207950
34.371992 0.208689 0.206794
34.382858 0.209706 0.205675
34.393725 0.212133 0.204601
34.404591 0.208454 0.203577
34.415457 0.201487 0.202608
34.426324 0.201252 0.201694
34.437190 0.208063 0.200838
34.448057 0.200391 0.200040
34.458923 0.194364 0.199300
34.469790 0.193659 0.198617
34.480656 0.187945 0.197989
34.491523 0.192720 0.197415
34.502389 0.189667 0.196894
34.513255 0.189980 0.196423
34.524122 0.191781 0.196000
34.534988 0.183875 0.195623
34.545855 0.183718 0.195290
34.556721 0.192720 0.194998
34.567588 0.192094 0.194747
34.578454 0.194834 0.194533
34.589320 0.192720 0.194355
34.600187 0.189041 0.194211
34.611053 0.191937 0.194101
34.621920 0.188728 0.194022
34.632786 0.189589 0.193974
34.643653 0.193425 0.193955
34.654519 0.182074 0.193967
34.665386 0.187632 0.194007
34.676252 0.187319 0.194077
34.687118 0.185597 0.194176
34.697985 0.184501 0.194307
34.708851 0.186928 0.194468
34.719718 0.195303 0.194663
34.730584 0.186614 0.194892
34.741451 0.191781 0.195158
34.752317 0.192329 0.195464
34.763184 0.187710 0.195812
34.774050 0.187084 0.196206
34.784916 0.188728 0.196650
34.795783 0.188885 0.197148
34.806649 0.195460 0.197705
34.817516 0.188885 0.198327
34.828382 0.194834 0.199018
34.839249 0.193894 0.199785
34.850115 0.196477 0.200634
34.860982 0.198278 0.201573
34.871848 0.193894 0.202608
34.882714 0.209941 0.203747
34.893581 0.203053 0.204996
34.904447 0.202427 0.206364
34.915314 0.201174 0.207858
34.926180 0.209315 0.209485
34.937047 0.211977 0.211252
34.947913 0.216047 0.213164
34.958779 0.225832 0.215227
34.969646 0.220274 0.217445
34.980512 0.230215 0.219820
34.991379 0.231233 0.222353
35.002245 0.233033 0.225042
35.013112 0.235147 0.227882
35.023978 0.238121 0.230864
35.034845 0.244462 0.233974
35.045711 0.244227 0.237195
35.056577 0.247828 0.240501
35.067444 0.247358 0.243862
35.078310 0.250333 0.247241
35.089177 0.248297 0.250595
35.100043 0.256595 0.253879
35.110910 0.254716 0.257043
35.121776 0.254716 0.260040
35.132643 0.253855 0.262826
35.143509 0.259100 0.265363
35.154375 0.249785 0.267623
35.165242 0.256830 0.269587
35.176108 0.246810 0.271246
35.186975 0.255812 0.272599
35.197841 0.256125 0.273649
35.208708 0.265205 0.274403
35.219574 0.260665 0.274868
35.230440 0.270763 0.275048
35.241307 0.267554 0.274949
35.252173 0.277417 0.274576
35.263040 0.272094 0.273938
35.273906 0.275538 0.273051
35.284773 0.288532 0.271936
35.295639 0.276477 0.270621
35.306506 0.276712 0.269145
35.317372 0.279687 0.267546
35.328238 0.286419 0.265868
35.339105 0.307162 0.264152
35.349971 0.288845 0.262439
35.360838 0.302153 0.260761
35.371704 0.310841 0.259149
35.382571 0.311468 0.257626
35.393437 0.298004 0.256210
35.404303 0.317339 0.254916
35.415170 0.308963 0.253754
35.426036 0.301370 0.252729
35.436903 0.306928 0.251844
35.447769 0.302466 0.251095
35.458636 0.290568 0.250476
35.469502 0.287593 0.249972
35.480369 0.282505 0.249566
35.491235 0.278200 0.249236
35.502101 0.272798 0.248955
35.512968 0.261761 0.248697
35.523834 0.260274 0.248434
35.534701 0.251037 0.248143
35.545567 0.246732 0.247805
35.556434 0.239530 0.247407
35.567300 0.249393 0.246943
35.578167 0.235695 0.246413
35.589033 0.231859 0.245819
35.599899 0.243757 0.245169
35.610766 0.231546 0.244467
35.621632 0.234129 0.243716
35.632499 0.234990 0.242916
35.643365 0.229902 0.242062
35.654232 0.233346 0.241147
35.665098 0.238043 0.240160
35.675964 0.232955 0.239091
35.686831 0.241879 0.237930
35.697697 0.237339 0.236675
35.708564 0.237886 0.235326
35.719430 0.231389 0.233890
35.730297 0.240313 0.232383
35.741163 0.254560 0.230822
35.752030 0.241722 0.229232
35.762896 0.246262 0.227637
35.773762 0.243053 0.226063
35.784629 0.241096 0.224534
35.795495 0.243209 0.223073
35.806362 0.244775 0.221699
35.817228 0.236321 0.220429
35.828095 0.241096 0.219276
35.838961 0.228337 0.218251
35.849828 0.233033 0.217364
35.860694 0.234755 0.216620
35.871560 0.231233 0.216026
35.882427 0.230137 0.215584
35.893293 0.231937 0.215297
35.904160 0.228650 0.215165
35.915026 0.225362 0.215188
35.925893 0.223640 0.215366
35.936759 0.226301 0.215696
35.947626 0.222779 0.216174
35.958492 0.216125 0.216797
35.969358 0.224892 0.217556
35.980225 0.214873 0.218446
35.991091 0.222231 0.219454
36.001958 0.215812 0.220570
36.012824 0.209863 0.221777
36.023691 0.211585 0.223056
36.034557 0.216204 0.224386
36.045423 0.218317 0.225737
36.056290 0.216125 0.227080
36.067156 0.221840 0.228378
36.078023 0.227397 0.229592
36.088889 0.217847 0.230680
36.099756 0.214716 0.231601
36.110622 0.226145 0.232315
36.121489 0.218395 0.232789
36.132355 0.231859 0.232996
36.143221 0.220587 0.232922
36.154088 0.219256 0.232566
36.164954 0.222466 0.231938
36.175821 0.231624 0.231058
36.186687 0.221370 0.229958
36.197554 0.233346 0.228674
36.208420 0.225675 0.227244
36.219287 0.226067 0.225708
36.230153 0.228963 0.224104
36.241019 0.227006 0.222463
36.251886 0.235147 0.220816
36.262752 0.235538 0.219187
36.273619 0.231624 0.217596
36.284485 0.226380 0.216058
36.295352 0.224579 0.214585
36.306218 0.228337 0.213187
36.317084 0.220744 0.211870
36.327951 0.219100 0.210637
36.338817 0.212916 0.209493
36.349684 0.211663 0.208436
36.360550 0.214716 0.207469
36.371417 0.194207 0.206588
36.382283 0.199452 0.205792
36.393150 0.196947 0.205079
36.404016 0.196321 0.204447
36.414882 0.200235 0.203890
36.425749 0.199687 0.203407
36.436615 0.191624 0.202994
36.447482 0.191781 0.202646
36.458348 0.191937 0.202361
36.469215 0.193112 0.202135
36.480081 0.184188 0.201963
36.490947 0.191859 0.201844
36.501814 0.192094 0.201774
36.512680 0.184188 0.201751
36.523547 0.182074 0.201771
36.534413 0.189354 0.201834
36.545280 0.192955 0.201936
36.556146 0.196947 0.202077
36.567013 0.189824 0.202255
36.577879 0.187319 0.202469
36.588745 0.200235 0.202719
36.599612 0.190920 0.203004
36.610478 0.194521 0.203325
36.621345 0.193268 0.203682
36.632211 0.186145 0.204075
36.643078 0.198982 0.204506
36.653944 0.189667 0.204976
36.664811 0.191546 0.205485
36.675677 0.193033 0.206037
36.686543 0.194755 0.206633
36.697410 0.193581 0.207276
36.708276 0.196477 0.207968
36.719143 0.197339 0.208712
36.730009 0.198748 0.209511
36.740876 0.191155 0.210370
36.751742 0.195695 0.211291
36.762608 0.192407 0.212278
36.773475 0.199843 0.213337
36.784341 0.194677 0.214470
36.795208 0.203444 0.215684
36.806074 0.193346 0.216982
36.816941 0.196243 0.218369
36.827807 0.202505 0.219852
36.838674 0.207671 0.221434
36.849540 0.201018 0.223122
36.860406 0.208532 0.224921
36.871273 0.214325 0.226836
36.882139 0.207202 0.228873
36.893006 0.212681 0.231038
36.903872 0.217221 0.233335
36.914739 0.221370 0.235770
36.925605 0.228806 0.238348
36.936472 0.217926 0.241073
36.947338 0.227084 0.243949
36.958204 0.220744 0.246979
36.969071 0.227397 0.250167
36.979937 0.234051 0.253515
36.990804 0.230607 0.257028
37.001670 0.236634 0.260711
37.012537 0.241409 0.264572
37.023403 0.235303 0.268621
37.034270 0.246341 0.272873
37.045136 0.246967 0.277351
37.056002 0.254403 0.282079
37.066869 0.261135 0.287093
37.077735 0.273425 0.292433
37.088602 0.293777 0.298144
37.099468 0.288297 0.304280
37.110335 0.291115 0.310896
37.121201 0.306536 0.318052
37.132067 0.317417 0.325807
37.142934 0.327750 0.334222
37.153800 0.344344 0.343351
37.164667 0.357104 0.353246
37.175533 0.380978 0.363950
37.186400 0.391937 0.375498
37.197266 0.400783 0.387913
37.208133 0.410176 0.401207
37.218999 0.432642 0.415379
37.229865 0.451898 0.430408
37.240732 0.464892 0.446260
37.251598 0.488924 0.462875
37.262465 0.472642 0.480172
37.273331 0.487123 0.498038
37.284198 0.504110 0.516330
37.295064 0.515147 0.534861
37.305931 0.521331 0.553402
37.316797 0.521879 0.571674
37.327663 0.533229 0.589348
37.338530 0.535108 0.606052
37.349396 0.543640 0.621372
37.360263 0.535734 0.634878
37.371129 0.546771 0.646143
37.381996 0.544110 0.654777
37.392862 0.542231 0.660456
37.403728 0.553112 0.662960
37.414595 0.557730 0.662189
37.425461 0.562975 0.658180
37.436328 0.573307 0.651101
37.447194 0.566027 0.641236
37.458061 0.586380 0.628956
37.468927 0.588963 0.614689
37.479794 0.587632 0.598883
37.490660 0.597104 0.581980
37.501526 0.602505 0.564394
37.512393 0.620196 0.546494
37.523259 0.631468 0.528599
37.534126 0.633581 0.510978
37.544992 0.649159 0.493846
37.555859 0.670685 0.477376
37.566725 0.667084 0.461696
37.577591 0.681800 0.446902
37.588458 0.683757 0.433057
37.599324 0.670137 0.420201
37.610191 0.674677 0.408349
37.621057 0.664031 0.397500
37.631924 0.649237 0.387632
37.642790 0.633425 0.378711
37.653657 0.619648 0.370688
37.664523 0.590059 0.363501
37.675389 0.566888 0.357077
37.686256 0.556164 0.351334
37.697122 0.525871 0.346182
37.707989 0.497534 0.341528
37.718855 0.476947 0.337276
37.729722 0.452759 0.333335
37.740588 0.448141 0.329621
37.751455 0.428571 0.326062
37.762321 0.404149 0.322598
37.773187 0.388180 0.319188
37.784054 0.366967 0.315806
37.794920 0.357808 0.312439
37.805787 0.351155 0.309087
37.816653 0.336204 0.305759
37.827520 0.331977 0.302467
37.838386 0.317260 0.299226
37.849252 0.308806 0.296046
37.860119 0.312016 0.292935
37.870985 0.314834 0.289896
37.881852 0.305832 0.286924
37.892718 0.305440 0.284010
37.903585 0.299648 0.281136
37.914451 0.306614 0.278287
37.925318 0.302701 0.275440
37.936184 0.301135 0.272578
37.947050 0.305910 0.269684
37.957917 0.296360 0.266750
37.968783 0.301213 0.263771
37.979650 0.290802 0.260751
37.990516 0.271781 0.257703
38.001383 0.282740 0.254640
38.012249 0.267945 0.251584
38.023116 0.262309 0.248555
38.033982 0.257221 0.245574
38.044848 0.251977 0.242661
38.055715 0.243914 0.239832
38.066581 0.240157 0.237100
38.077448 0.228415 0.234476
38.088314 0.231389 0.231968
38.099181 0.225675 0.229578
38.110047 0.211585 0.227310
38.120914 0.213151 0.225163
38.131780 0.206106 0.223134
38.142646 0.208767 0.221222
38.153513 0.201722 0.219421
38.164379 0.198826 0.217726
38.175246 0.200157 0.216134
38.186112 0.196399 0.214638
38.196979 0.192564 0.213233
38.207845 0.203053 0.211915
38.218711 0.197025 0.210678
38.229578 0.188885 0.209517
38.240444 0.197182 0.208429
38.251311 0.190763 0.207408
38.262177 0.197886 0.206451
38.273044 0.189667 0.205553
38.283910 0.186067 0.204711
38.294777 0.190137 0.203921
38.305643 0.190841 0.203179
38.316509 0.188258 0.202482
38.327376 0.200939 0.201827
38.338242 0.193033 0.201211
38.349109 0.189354 0.200630
38.359975 0.200861 0.200083
38.370842 0.189746 0.199566
38.381708 0.188806 0.199078
38.392575 0.191937 0.198615
38.403441 0.193581 0.198177
38.414307 0.187162 0.197762
38.425174 0.192407 0.197367
38.436040 0.192016 0.196992
38.446907 0.197025 0.196635
38.457773 0.187554 0.196294
38.468640 0.185832 0.195970
38.479506 0.188023 0.195659
38.490372 0.192329 0.195363
38.501239 0.186223 0.195080
38.512105 0.189198 0.194808
38.522972 0.189041 0.194548
38.533838 0.187632 0.194299
38.544705 0.191781 0.194059
38.555571 0.189198 0.193830
38.566438 0.186849 0.193609
38.577304 0.187945 0.193397
38.588170 0.188728 0.193193
38.599037 0.185519 0.192996
38.609903 0.197573 0.192808
38.620770 0.182074 0.192626
38.631636 0.190294 0.192450
38.642503 0.186614 0.192282
38.653369 0.195930 0.192119
38.664235 0.188102 0.191962
38.675102 0.187476 0.191810
38.685968 0.190685 0.191664
38.696835 0.187241 0.191523
38.707701 0.190294 0.191387
38.718568 0.189511 0.191256
38.729434 0.189198 0.191129
38.740301 0.192016 0.191007
38.751167 0.190685 0.190889
38.762033 0.192094 0.190775
38.772900 0.187867 0.190665
38.783766 0.191703 0.190558
38.794633 0.196791 0.190456
38.805499 0.187397 0.190357
38.816366 0.187867 0.190261
38.827232 0.184814 0.190168
38.838099 0.195695 0.190079
38.848965 0.196399 0.189993
38.859831 0.191624 0.189910
38.870698 0.181840 0.189830
38.881564 0.189667 0.189753
38.892431 0.183483 0.189679
38.903297 0.189276 0.189607
38.914164 0.189980 0.189538
38.925030 0.186458 0.189472
38.935896 0.188963 0.189408
38.946763 0.197417 0.189347
38.957629 0.184423 0.189288
38.968496 0.184736 0.189232
38.979362 0.193112 0.189178
38.990229 0.187789 0.189126
39.001095 0.188806 0.189077
39.011962 0.194207 0.189030
39.022828 0.184266 0.188985
39.033694 0.196791 0.188942
39.044561 0.186223 0.188902
39.055427 0.181292 0.188864
39.066294 0.184110 0.188828
39.077160 0.193112 0.188794
39.088027 0.193816 0.188762
39.098893 0.183249 0.188732
39.109760 0.192172 0.188704
39.120626 0.185988 0.188678
39.131492 0.184971 0.188654
39.142359 0.193816 0.188632
39.153225 0.197808 0.188611
39.164092 0.188102 0.188593
39.174958 0.191155 0.188576
39.185825 0.196556 0.188560
39.196691 0.189589 0.188546
39.207558 0.191937 0.188533
39.218424 0.192094 0.188521
39.229290 0.195538 0.188511
39.240157 0.185440 0.188501
39.251023 0.191076 0.188492
39.261890 0.191311 0.188483
39.272756 0.189902 0.188475
39.283623 0.182622 0.188468
39.294489 0.185205 0.188460
39.305355 0.193112 0.188454
39.316222 0.188337 0.188448
39.327088 0.184658 0.188443
39.337955 0.198591 0.188438
39.348821 0.179100 0.188435
39.359688 0.186067 0.188433
39.370554 0.191546 0.188432
39.381421 0.193425 0.188433
39.392287 0.186614 0.188435
39.403153 0.188493 0.188440
39.414020 0.192564 0.188446
39.424886 0.185910 0.188454
39.435753 0.181918 0.188464
39.446619 0.185049 0.188476
39.457486 0.189354 0.188491
39.468352 0.187319 0.188508
39.479219 0.189667 0.188527
39.490085 0.189824 0.188549
39.500951 0.190998 0.188574
39.511818 0.189667 0.188601
39.522684 0.197886 0.188631
39.533551 0.189432 0.188664
39.544417 0.192955 0.188700
39.555284 0.194755 0.188739
39.566150 0.189276 0.188781
39.577016 0.193659 0.188827
39.587883 0.187319 0.188876
39.598749 0.191233 0.188929
39.609616 0.186067 0.188987
39.620482 0.192485 0.189048
39.631349 0.195382 0.189115
39.642215 0.187945 0.189186
39.653082 0.185910 0.189263
39.663948 0.195303 0.189345
39.674814 0.188493 0.189434
39.685681 0.182309 0.189530
39.696547 0.190528 0.189634
39.707414 0.188571 0.189746
39.718280 0.181605 0.189867
39.729147 0.194834 0.189999
39.740013 0.188337 0.190142
39.750879 0.188728 0.190297
39.761746 0.185049 0.190465
39.772612 0.186693 0.190648
39.783479 0.184814 0.190848
39.794345 0.184658 0.191066
39.805212 0.194677 0.191303
39.816078 0.194677 0.191561
39.826945 0.186067 0.191843
39.837811 0.189198 0.192149
39.848677 0.187006 0.192483
39.859544 0.186380 0.192846
39.870410 0.186849 0.193240
39.881277 0.186458 0.193666
39.892143 0.194755 0.194128
39.903010 0.196556 0.194627
39.913876 0.198121 0.195164
39.924743 0.196243 0.195742
39.935609 0.196243 0.196361
39.946475 0.198278 0.197023
39.957342 0.195695 0.197728
39.968208 0.195460 0.198477
39.979075 0.200391 0.199268
39.989941 0.196086 0.200102
40.000808 0.202661 0.200976
40.011674 0.204932 0.201886
40.022540 0.206732 0.202829
40.033407 0.209159 0.203799
40.044273 0.205871 0.204787
40.055140 0.207045 0.205784
40.066006 0.203366 0.206779
40.076873 0.206027 0.207759
40.087739 0.213307 0.208708
40.098606 0.212994 0.209610
40.109472 0.209706 0.210450
40.120338 0.216282 0.211211
40.131205 0.203601 0.211881
40.142071 0.214481 0.212450
40.152938 0.201957 0.212912
40.163804 0.214168 0.213266
40.174671 0.213542 0.213517
40.185537 0.208767 0.213672
40.196404 0.217691 0.213745
40.207270 0.203757 0.213750
40.218136 0.207906 0.213703
40.229003 0.211898 0.213619
40.239869 0.207358 0.213511
40.250736 0.212133 0.213393
40.261602 0.212211 0.213271
40.272469 0.222622 0.213152
40.283335 0.212290 0.213037
40.294201 0.221683 0.212923
40.305068 0.212838 0.212807
40.315934 0.212759 0.212680
40.326801 0.224892 0.212534
40.337667 0.218160 0.212357
40.348534 0.225519 0.212140
40.359400 0.218395 0.211873
40.370267 0.220744 0.211548
40.381133 0.224031 0.211163
40.391999 0.221605 0.210716
40.402866 0.226536 0.210211
40.413732 0.222701 0.209653
40.424599 0.218082 0.209051
40.435465 0.222544 0.208414
40.446332 0.223405 0.207752
40.457198 0.211585 0.207077
40.468065 0.214951 0.206396
40.478931 0.215577 0.205719
40.489797 0.216204 0.205050
40.500664 0.217691 0.204396
40.511530 0.205166 0.203760
40.522397 0.208689 0.203146
40.533263 0.200705 0.202555
